三林轴心，三轨交通，配套成熟，满五，电梯,三林,金禾新苑,1室1厅,58.79平米,南,低楼层(共18层),2006年建
简装电梯房，满五，中间楼层，采光好。,白鹤,绿地启航城,1室1厅,51.77平米,西,中楼层(共16层),2012年建
近地铁楼层好边套户型小区改造中刚需家庭之选,桃浦,桃浦一村瑞香苑,2室1厅,51.65平米,南,中楼层(共5层),1983年建
满五*，小户型，单价总价低，适宜年轻人群,甘泉宜川,甘泉一村,1室0厅,30.75平米,南,高楼层(共6层),1974年建
中间楼层+直达地铁站+干净清爽+诚心出售,南桥,江海二村(奉贤),3室1厅,88.06平米,南,高楼层(共6层),1996年建
漕河泾新上电梯一房08年徐汇产权精装修近地铁,漕河泾,永兆豪庭,1室1厅,55.26平米,南,低楼层(共17层),2008年建
双南房，房子满五，全明户型，不临街,南桥,贝港南区（八区）,2室2厅,92.74平米,南,低楼层(共6层),1995年建
单价低满五房龄新一梯三户小区中间位置近地铁,周家嘴路,张家浜小区,1室1厅,41.4平米,南,中楼层(共7层),1993年建
奉贤新城5号线/南桥源古华公园旁/小区环境好总价低,南桥,古华新村,2室1厅,56.45平米,南,高楼层(共5层),1990年建
满五双南户型中间楼层江杨北路站,月浦,月浦三村,2室1厅,43.69平米,南,中楼层(共5层),1982年建
富丽苑1室1厅南,罗店,富丽苑,1室1厅,56.37平米,南,高楼层(共6层),2005年建
华亭新家银杏苑，满五年，税费少，楼层中间楼层,松江老城,华亭新家银杏苑,1室1厅,56.3平米,南,中楼层(共6层),2006年建
业主诚意置换，满五税少，内环地铁，五站到人广，性价,曲阳,大三小区,1室1厅,42.33平米,南,高楼层(共6层),1991年建
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
华亭新家银杏苑，满五年，税费少，楼层中间楼层,松江老城,华亭新家银杏苑,1室1厅,56.3平米,南,中楼层(共6层),2006年建
业主诚意出售+滚烫地段+位置优越,徐家汇,乐山一村,1室1厅,41.57平米,南,中楼层(共6层),1990年建
近商圈，近地铁，南北通，全明户型，偏离航道,七宝,泰景苑,2室2厅,77.11平米,南,中楼层(共6层),1999年建
精装修，采光佳，小区美丽家园，看房方便。,黄兴公园,控江西三村,1室1厅,39.29平米,南,高楼层(共6层),1993年建
宝钢十村楼层好两房朝东有南窗近地铁购物生活方便,淞宝,宝钢十村,2室0厅,52.89平米,东南,中楼层(共6层),1985年建
大虹桥馨浦苑边套，近地铁，简装两房。业主很诚意卖！,华新,馨浦苑北区,2室1厅,75.49平米,南北,低楼层(共18层),板楼
急售全明两房，房型方正，靠地铁，出行方便,古美,古美五村,2室1厅,60.93平米,南,高楼层(共6层),1995年建
地铁口+满五年+采光好+无遮挡！,松江新城,公捷苑,2室1厅,73.94平米,南,高楼层(共6层),1999年建
高品质小区别墅洋房车位充足近14号线地铁钥匙房,真光,阳光威尼斯(四期)(公寓),2室2厅,102.54平米,南,低楼层(共25层),2009年建
户型方正，精装修保养好，业主置换诚意出售,外冈,外冈佳苑,2室2厅,81.68平米,南北,低楼层(共11层),2013年建
一手动迁，诚意出售，15号线朱梅路站地铁口,梅陇,晶欣坊,2室2厅,74.92平米,南,中楼层(共26层),2013年建
此房已满五年，中间楼层，厨卫朝北全明，厅房同宽,中原,民星路406号,1室1厅,41.41平米,南,中楼层(共6层),1987年建
地铁5号线+满五年，解放新村，低楼层配套全，交通便利,南桥,解放新村,2室2厅,77.6平米,南,中楼层(共5层),板楼
售后公房满五税费少诚意出售,大宁,老沪太路270号,1室1厅,41.57平米,南,6层,1985年建
张江南、近地铁，此房满五，楼梯户型方正，全明采光好,康桥,海尚康庭,1室1厅,56.03平米,南,低楼层(共5层),2008年建
"店长推荐急售好房,错过再没有此类房源",颛桥,日月华城,2室2厅,83.88平米,南北,高楼层(共6层),2007年建
满五年，近地铁，品质小区，小区中间位置，诚意出售,顾村,文宝苑,1室1厅,54.79平米,南,低楼层(共11层),2008年建
一梯三户，全明户型，户型格局好，视野宽阔采光。,古美,平南三四村,2室1厅,61.62平米,南,中楼层(共6层),1994年建
户型良好，采光充足，税费少，满五年V一,安亭,水仙小区,2室1厅,60.97平米,南,高楼层(共6层),1989年建
马桥人工智能小镇旁，万达邻居，文莱西校400米,老闵行,马桥景城馨苑,1室1厅,56.13平米,南,中楼层(共18层),2014年建
13、14双地铁！一梯两户中楼层！全明户型！随时可看！,丰庄,丰庄十二街坊,1室1厅,58.4平米,南,中楼层(共6层),1997年建
中高层景观两房，顾村品质小区，房东诚意出售,顾村,东方帕堤欧,2室2厅,80.3平米,南北,中楼层(共18层),2010年建
东西通透，得房率85%，中间楼层，采光很好，满五税少,大华,梧桐城邦(二期),2室2厅,70.07平米,东西,中楼层(共6层),2008年建
密云朝南一室半，非顶楼，随时可签,鞍山,密云小区,1室1厅,42.87平米,南,高楼层(共6层),1992年建
高楼层一房，有钥匙，近地铁，房东诚意出售!,曹路,星颂家园,1室1厅,54.15平米,南,高楼层(共24层),2011年建
南北两房，东边套，满五唯Ⅰ，3/4/10号线虹桥路站~,新华路,新顺小区,2室0厅,47.8平米,南,高楼层(共5层),1983年建
店长力荐，低总价，近地铁，精装修，可拎包入住,惠南,听潮一村,2室1厅,51平米,南北,高楼层(共6层),1987年建
贵峰苑商品房性质南向一房位置好诚意卖,颛桥,贵峰苑,1室1厅,53.81平米,南,高楼层(共6层),2005年建
HOT！14号地铁口，双南户型带双阳台，满五税费少,江桥,江桥二村,2室1厅,77.73平米,南,高楼层(共6层),1994年建
非顶楼+南北两居室+边套采光好+近地铁+生活配套齐全,嘉定老城,桃园小区(嘉定),2室1厅,48.53平米,南,高楼层(共6层),1983年建
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
简装电梯房，满五，中间楼层，采光好。,白鹤,绿地启航城,1室1厅,51.77平米,西,中楼层(共16层),2012年建
近地铁楼层好边套户型小区改造中刚需家庭之选,桃浦,桃浦一村瑞香苑,2室1厅,51.65平米,南,中楼层(共5层),1983年建
售后公房，小区位置好，近地铁，近菜场，诚意出售。,田林,田林十二村,1室0厅,29.7平米,南,低楼层(共6层),1987年建
中间楼层+直达地铁站+干净清爽+诚心出售,南桥,江海二村(奉贤),3室1厅,88.06平米,南,高楼层(共6层),1996年建
15号线地铁口+南北通两房+满五免个税,金虹桥,古北首席,2室2厅,76.81平米,南,中楼层(共6层),1996年建
双南房，房子满五，全明户型，不临街,南桥,贝港南区（八区）,2室2厅,92.74平米,南,低楼层(共6层),1995年建
中间楼层全明户型鲁班路地铁口精装修,打浦桥,打浦路339弄,2室1厅,51.78平米,南北,中楼层(共6层),1982年建
稀有精装一房满五税费低价格可谈诚意出售,金桥,东陆新村六街坊,1室1厅,48.97平米,南,高楼层(共6层),1995年建
房子南北通户型，楼层好，位置佳。临河位置,康桥,康桥月苑,2室2厅,72.63平米,南,中楼层(共5层),2009年建
大虹桥+近万达+小院子+南北通双阳台户型+家具家电,江桥,金鹤新城双佳翠庭,2室2厅,74.08平米,南北,低楼层(共5层),2007年建
业主诚意出售，看房方便，可以三房。,陆家嘴,众鑫大厦,2室2厅,114.44平米,东,中楼层(共26层),1997年建
业主自住五年买入价格高精装修看房方便八角大客厅,颛桥,好世凤凰城,3室2厅,131.6平米,南北,高楼层(共4层),2004年建
一站静安寺+满五仅一套+地铁500米+边套厨卫全外窗二房,曹家渡,晋元里,2室0厅,38.3平米,西北,7层,1985年建
30万精装修电梯飞机户型三房，两个固定车位，全天采光,高行,紫翠苑,3室2厅,124.05平米,南北,低楼层(共11层),2005年建
房子满五年税费少近地铁看房方便诚意出售,月浦,庆安一村,2室1厅,57.18平米,南,高楼层(共6层),1996年建
低总价，精装修，年轻人很适合，周期可以聊,月浦,月浦三村,2室1厅,51.22平米,南,高楼层(共6层),1982年建
买进价高，税费低，近模范，看房方便,金桥,金桥新村四街坊,3室1厅,75.19平米,南,高楼层(共6层),1997年建
塘桥内环内一室一厅，精装修不靠马路，满五诚意出售,塘桥,海运新村,1室1厅,40.73平米,南,高楼层(共6层),1989年建
户型方正，得房率高楼层好，满五年税费少，业主诚售,松江老城,茸南苑,2室2厅,92.07平米,南,低楼层(共6层),2005年建
位置安静+全南两室+带外阳台+前后双景+户型方正+全明,中远两湾城,中远两湾城,2室2厅,96.73平米,西南,低楼层(共34层),2001年建
张江南，近11号线，大面积两房,康桥,海尚康庭,2室2厅,80.88平米,南,中楼层(共5层),2008年建
徐家汇高品质、高区全南两房，满五年税少，另有车位,徐家汇,兆丰帝景苑,2室2厅,100.02平米,南,中楼层(共28层),2004年建
低楼层精装修次新房临海风景好,临港新城,海汇听涛苑,3室2厅,129.69平米,南,高楼层(共6层),暂无数据
近地铁五号线+配套齐全+采光好+拎包入住+生活便利,南桥,江海新村,3室1厅,84.51平米,南,高楼层(共6层),1993年建
近九号线佘山站+泗泾站+南北通透全明边套,泗泾,牡丹逸庭,2室1厅,76.36平米,南北,中楼层(共18层),2012年建
大两房，南北通，户型好，中间楼层，楼层好,周浦,安康新村,2室2厅,85.12平米,南,中楼层(共5层),1995年建
此房精装修，20W，中间楼层采光好，诚心出售,三林,城林雅苑,2室1厅,66.43平米,南,中楼层(共23层),2013年建
九号线地铁口双南两房楼层好采光好看房方便,七宝,万兆家园(一期),2室2厅,75.2平米,南,中楼层(共6层),1994年建
万科城3室2厅南,老闵行,万科城,3室2厅,91.23平米,南,低楼层(共28层),2015年建
近地铁16号线，南北通透户型，前后无遮挡。业主诚意高,康桥,达城锦园,2室2厅,77.04平米,北南,低楼层(共14层),2010年建
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
10号线水城路地铁口+精装修+一室一厅+开放式厨房,虹桥,虹古小区,1室1厅,42.5平米,南,高楼层(共6层),1988年建
电梯次新房、满五年、楼层好、环境好、配套全、宜居,白鹤,绿地时代名邸,2室2厅,81.55平米,南,低楼层(共22层),2015年建
天馨花园中层，南北通，近地铁两房,杨行,天馨花园(公寓),2室2厅,94.08平米,北南,中楼层(共6层),2001年建
花木北蔡版块+地铁2/7/18/16+龙阳CBD+精装修诚意出售,北蔡,培花久远公寓,2室1厅,66.9平米,南,高楼层(共7层),1997年建
一梯两户双阳台楼层好小区干净整洁,五里桥,鼎达公寓,3室1厅,109.68平米,南西北,低楼层(共7层),1998年建
95平正两房！满五无个税，可开花园，地下停车场不潮湿,九亭,三盛颐景园(住宅),2室2厅,95.14平米,南,低楼层(共6层),2006年建
贝港三区中间楼层业主急售小区中间位置带车位,南桥,贝港南区（三区）,3室1厅,93.88平米,南,中楼层(共5层),1993年建
地梯口＋大三房＋三房两卫＋一手动迁,惠南,乐源城,3室2厅,125.7平米,南北,中楼层(共6层),2006年建
小区正在加装电梯，精装修，看房找我，只认链家。,古美,南方新村,2室2厅,70.07平米,南,高楼层(共6层),1993年建
新出楼层好采光好厅有阳台满五年诚意出售,黄兴公园,佳龙花园,2室2厅,113.39平米,南,高楼层(共18层),2004年建
满五年无增值税，采光好，楼层好,川沙,公益路小区西苑,2室1厅,68平米,南,低楼层(共5层),1995年建
满五，精装修，近地铁，南北通，龙湖品质别墅配套,嘉定新城,龙湖蔚澜香醍,2室2厅,91.47平米,南北,中楼层(共31层),2013年建
地铁5满5年3房2厅2卫双阳台全明户型位置好有车位,南桥,浦南园,3室2厅,132.51平米,南北,高楼层(共6层),2005年建
陆家嘴CBD商圈中楼层精装一居室，近地铁，交通便利,陆家嘴,东昌新村,1室1厅,34.47平米,南,中楼层(共6层),1986年建
近地铁16号线，南北通透户型，前后无遮挡。业主诚意高,康桥,达城锦园,2室2厅,77.04平米,北南,低楼层(共14层),2010年建
南桥核心，满五唯一大三房，诚意出售,南桥,新建中路470弄,3室1厅,100.51平米,南,低楼层(共6层),1997年建
一楼天井三房位置好税费少天然氧吧,金山,东礁三村,3室1厅,64.06平米,南,低楼层(共6层),1993年建
内环内+三条地铁+近医院+业主诚意出售+好看房,鞍山,鞍山三村,1室0厅,37.33平米,东南,中楼层(共5层),2002年建
张江南纯商品房清水毛坯2+1户型花园位置有钥匙,周浦,印象春城,2室1厅,88.59平米,南,低楼层(共18层),2011年建
满五+花木内环边+地铁7号线/18号线+看房方便,北蔡,培花七村,2室1厅,58.18平米,南,高楼层(共6层),1994年建
江景房，内环内，滨江次新小区，地铁，南北通，精装修,东外滩,申润江涛苑,2室2厅,112.94平米,南,中楼层(共28层),2008年建
半岛城中小区中高楼层采光很好，三开间朝南户型,康桥,城中花园,2室2厅,104.87平米,南,高楼层(共16层),2006年建
碧林湾（公寓），满五年，有车位，新开文来隔壁,七宝,碧林湾(公寓),3室2厅,128.64平米,南,低楼层(共14层),2006年建
新江湾城，2006年竣工，18号线地铁站，有车位，地下室,五角场,政立苑,3室2厅,102.31平米,南,中楼层(共5层),2006年建
急脱手&不靠路+中楼层*满五&改三房#朝南厅带阳台,洋泾,崮山小区二街坊,2室1厅,69.08平米,南,中楼层(共6层),1999年建
满五年产权清晰诚意出售，93年小区房龄新，大两房,新华路,番禺路222弄,2室1厅,72.81平米,南北,中楼层(共7层),1993年建
2012年竣工，边套全明的房子，采光好、停车方便,黄兴公园,长白新城,3室1厅,104.14平米,南,低楼层(共18层),2012年建
店长推荐+双南户型+长海医院+税费少+大润发+地铁口,中原,长海二村,2室1厅,66.4平米,南,高楼层(共6层),1996年建
非顶楼，采光充足，视野好配套设施齐全拎包入住,南桥,贝港南区（八区）,3室1厅,93.52平米,南,高楼层(共6层),1994年建
已核验备案地杰国际城F中间楼层两房，税费少业主诚意,御桥,地杰国际城F欧香四季,2室2厅,109平米,南北,18层,2006年建
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
满五年V一；小区幽静，03年商品房，五角场街道,五角场,乾阳佳园,3室2厅,122.16平米,南,高楼层(共6层),2004年建
满五税少精装修，总价低配套全生活便利,曹路,民风小区,2室1厅,74.27平米,南北,高楼层(共7层),1995年建
精装修中间楼层采光好全明户型,南桥,贝港南区（六区，新村南区）,3室1厅,87.44平米,南,低楼层(共6层),1995年建
有车位，全明户型，中间楼层，满五年+精装修,南桥,贝港南区（三区）,3室1厅,97.38平米,南,中楼层(共6层),1996年建
笋盘近地铁200米交通便利品质小区停车方便,丰庄,金鼎香樟苑(西区),2室2厅,76.45平米,南,高楼层(共16层),2012年建
奉贤新城15单元＋次新商品房＋龙湖天街＋小区人车分流,奉贤金汇,禹洲雍贤府,3室2厅,89.86平米,南北,中楼层(共14层),板楼
地铁五号线，满五年，干净清爽，视野开阔，可拎包入住,南桥,解放新村,3室2厅,116.71平米,南,高楼层(共6层),1997年建
全明户型业主诚心出售楼层好采光无遮挡配套成熟,高行,杨园一村,2室1厅,67.78平米,南北,高楼层(共6层),1994年建
新出大两房双卫生间入户花园湖景大两房,九亭,九城湖滨国际,2室2厅,108.57平米,南,高楼层(共14层),2007年建
非顶路东山墙全明南北通风满五年诚心出售,彭浦,临汾花园,2室1厅,79.23平米,南,高楼层(共6层),1997年建
看房方便+诚意出售+带装修+电梯房,柘林,海韵馨苑,2室1厅,106.53平米,南,中楼层(共14层),2009年建
三林板块+保利11年电梯品质商品房小区+附8平,三林,保利林语溪(公寓),2室2厅,89.66平米,南,18层,2011年建
南北格局通透业主置换诚意出售,华泾,华泾五村,2室1厅,59.8平米,南北,中楼层(共7层),1997年建
满五仅一套，无户口，无抵押，拎包入住，地铁500米,老闵行,天星路240弄,2室1厅,78.4平米,南,低楼层(共6层),1995年建
南北通，无增值税，看房方便，配套全,周浦,明天华城,2室2厅,92.48平米,南北,低楼层(共6层),2011年建
有车位安全小区内位置好直达地铁站满五年,南桥,江海二村(奉贤),3室1厅,83.35平米,南,高楼层(共6层),1996年建
金山卫22号线旁非顶楼180度景观阳台户型朝南近百联,金山,海棠新村,2室1厅,61.71平米,南北,高楼层(共6层),1988年建
英伦少有的飞机户型，买进价格高*税费少，,九亭,英伦风尚,3室2厅,128.35平米,南,9层,2007年建
乐业二村！采光好！带装修！满五年！位置佳！交通便！,月浦,乐业二村,2室1厅,54.97平米,南北,高楼层(共6层),1995年建
急急急急售+满五税费少+自住精装+采光通风好+车位另算,万祥镇,凯德新视界(一期),2室1厅,79.57平米,南北,低楼层(共12层),2015年建
一手动迁税费少配套成熟交通便利,罗店,美罗家园宝欣苑五村,2室2厅,68.97平米,南,低楼层(共18层),2014年建
金色中环，南北通自住精致装修，中间楼层，配套齐全,御桥,东缘公寓,2室1厅,80.25平米,南,中楼层(共6层),1998年建
精装一室一厅，视野好，全明户型，业主诚意出售,五里桥,蒙自路395弄,1室1厅,39.7平米,南,高楼层(共7层),1987年建
满五年，精装电梯房楼层好，精装修，,九亭,上海源花城,3室2厅,143.86平米,南,高楼层(共17层),2006年建
两房一厅双南户型总价低诚意出售,嘉定老城,李园一村,2室1厅,67.85平米,南,高楼层(共6层),1987年建
此房精装修，满五税费少，房东诚心卖，楼层位置好！,唐镇,齐爱佳苑,3室2厅,129.01平米,南北,中楼层(共6层),2008年建
新上东边套两房，罕见户型，诚意出售，可谈可签,华东理工,梅陇四村,2室1厅,63.02平米,南北,高楼层(共6层),1994年建
满五税费少+户型好+近地铁+诚意出售+看房方便,彭浦,和新小区,1室1厅,40.3平米,南,高楼层(共5层),1975年建
产权老公寓+三米层高+近40万装修+优秀历史保护建筑,南京西路,太阳公寓(静安),1室1厅,50.89平米,东西,高楼层(共6层),1928年建
徐汇滨江+品质小区+三房两厅+即将满五+W一住房,长桥,华馨公寓,3室2厅,115.48平米,南,低楼层(共11层),2006年建
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
二手买进价格高税费低，精装修，地铁近,安亭,路劲上海派,3室2厅,90.58平米,东南,低楼层(共20层),2015年建
一手动迁，户型方正，优质三房，,临港新城,海汇清波苑,2室2厅,104.88平米,南北,中楼层(共4层),2008年建
2000竣工，新房龄，楼层好，户型正气,老闵行,景谷苑,2室1厅,55.81平米,南北,中楼层(共5层),2000年建
中间楼层，全明户型一南一北满五年税费少诚意出售,北蔡,由由一村,2室2厅,78.84平米,南,中楼层(共5层),1997年建
此房满五年，户型方正，楼层好，近地铁！,老闵行,红旗五村,2室1厅,54.75平米,南,中楼层(共6层),1988年建
观澜五三总价低全明户型,川沙,城南居委小区,2室1厅,54.3平米,南,高楼层(共5层),1981年建
客厅宽敞，视野好，近地铁近商场,盈浦,青浦万达茂(住宅),3室2厅,120.18平米,南,低楼层(共21层),板楼
大发笋盘，价格美丽，税费各付，业主诚售，看房方便,盈浦,大发融悦,3室2厅,88.8平米,南,低楼层(共18层),板楼
看房方便，诚意出售，无个税，河景房,九亭,三盛颐景园(住宅),3室2厅,132.28平米,南北,低楼层(共6层),2003年建
5号线地铁口，2室，南北通户型，精装修，满五年,老闵行,东川苑,2室1厅,58.02平米,南,高楼层(共6层),1995年建
奉贤新城大三房满五年税少近森林氧吧！,南桥,金水苑,3室2厅,127.44平米,南,高楼层(共6层),2007年建
新上双南两房，沿滨江大道，业主诚意出售,金桥,莱阳北小区,2室1厅,58.3平米,南,高楼层(共6层),1990年建
满五年，精装电梯房楼层好，精装修，,九亭,上海源花城,3室2厅,143.86平米,南,高楼层(共17层),2006年建
东兰路地铁150米，稀有中间楼层，位置好,古美,和嘉公寓,3室2厅,120.17平米,南,低楼层(共6层),2002年建
南北通，无增值税，看房方便，配套全,周浦,明天华城,2室2厅,92.48平米,南北,低楼层(共6层),2011年建
新上房源+诚意卖+看房方便+次新小区+近地铁+个税免征,古美,万源城尚郡,3室2厅,87.56平米,南,低楼层(共30层),2012年建
急急急急售+满五税费少+自住精装+采光通风好+车位另算,万祥镇,凯德新视界(一期),2室1厅,79.57平米,南北,低楼层(共12层),2015年建
英伦少有的飞机户型，买进价格高*税费少，,九亭,英伦风尚,3室2厅,128.35平米,南,9层,2007年建
三林板块+保利11年电梯品质商品房小区+附8平,三林,保利林语溪(公寓),2室2厅,89.66平米,南,18层,2011年建
有车位安全小区内位置好直达地铁站满五年,南桥,江海二村(奉贤),3室1厅,83.35平米,南,高楼层(共6层),1996年建
精装一室一厅，视野好，全明户型，业主诚意出售,五里桥,蒙自路395弄,1室1厅,39.7平米,南,高楼层(共7层),1987年建
金山卫22号线旁非顶楼180度景观阳台户型朝南近百联,金山,海棠新村,2室1厅,61.71平米,南北,高楼层(共6层),1988年建
一手动迁税费少配套成熟交通便利,罗店,美罗家园宝欣苑五村,2室2厅,68.97平米,南,低楼层(共18层),2014年建
金色中环，南北通自住精致装修，中间楼层，配套齐全,御桥,东缘公寓,2室1厅,80.25平米,南,中楼层(共6层),1998年建
南北格局通透业主置换诚意出售,华泾,华泾五村,2室1厅,59.8平米,南北,中楼层(共7层),1997年建
满五仅一套，无户口，无抵押，拎包入住，地铁500米,老闵行,天星路240弄,2室1厅,78.4平米,南,低楼层(共6层),1995年建
古美西路316弄交通出行便利近商场楼层佳无个税,古美,古美西路316弄,3室2厅,92.9平米,南,低楼层(共6层),1996年建
乐业二村！采光好！带装修！满五年！位置佳！交通便！,月浦,乐业二村,2室1厅,54.97平米,南北,高楼层(共6层),1995年建
满五年+楼层好+小区环境好+配套齐全,仙霞,古宋小区,2室1厅,48.39平米,南,中楼层(共6层),1989年建
非顶路东山墙全明南北通风满五年诚心出售,彭浦,临汾花园,2室1厅,79.23平米,南,高楼层(共6层),1997年建
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
英伦少有的飞机户型，买进价格高*税费少，,九亭,英伦风尚,3室2厅,128.35平米,南,9层,2007年建
空中别墅+飞机户型阳台露台多+南北通采光好,大华,铂金华府,5室2厅,154.02平米,南,高楼层(共6层),2008年建
环线内＋原始户型方正＋10号线双江路＋公园旁景观房,外高桥,金色郦苑,2室2厅,88.06平米,南,低楼层(共17层),2014年建
新城必看+飞机三房+双南夹厅+小区中间位置+*,松江新城,天乐新村,3室2厅,100.18平米,南,高楼层(共6层),板楼
有车位安全小区内位置好直达地铁站满五年,南桥,江海二村(奉贤),3室1厅,83.35平米,南,高楼层(共6层),1996年建
金山卫22号线旁非顶楼180度景观阳台户型朝南近百联,金山,海棠新村,2室1厅,61.71平米,南北,高楼层(共6层),1988年建
一手动迁税费少配套成熟交通便利,罗店,美罗家园宝欣苑五村,2室2厅,68.97平米,南,低楼层(共18层),2014年建
金色中环，南北通自住精致装修，中间楼层，配套齐全,御桥,东缘公寓,2室1厅,80.25平米,南,中楼层(共6层),1998年建
三林板块+保利11年电梯品质商品房小区+附8平,三林,保利林语溪(公寓),2室2厅,89.66平米,南,18层,2011年建
南北格局通透业主置换诚意出售,华泾,华泾五村,2室1厅,59.8平米,南北,中楼层(共7层),1997年建
一期板房，近拉斐尔云廊，采光通风好，5年唯1，税少,莘闵别墅,荣盛名邸(公寓),3室2厅,110.61平米,南,5层,2005年建
电梯次新房、即将满五年、中高楼层、边套、精装修,白鹤,绿地时代名邸,2室2厅,87.47平米,南,高楼层(共28层),2015年建
1993年教师公寓房满五年近地铁8号线18号线,控江路,凤城三村东区,1室1厅,40.37平米,南,高楼层(共6层),1992年建
三林前滩+商品房+满五V壹+多4平方+阁楼+盒马,三林,品翠苑,2室1厅,80.64平米,南北,高楼层(共6层),2000年建
户型正，位置佳，总价低，税费少，宜居两房,真光,清涧二街坊,2室1厅,59.43平米,西南,高楼层(共6层),1994年建
李园一村，满五年税费少，看房方便，精致装修,嘉定老城,李园一村,2室1厅,44.53平米,南,高楼层(共6层),1991年建
*，带有窗大阁楼和大露台，有10平带窗车库,松江老城,方舟园三村,3室2厅,117.5平米,南,高楼层(共6层),1998年建
近地铁，精装修，罕见三房，浦明，诚意出售,潍坊,潍坊二村,3室1厅,66.3平米,南,高楼层(共6层),1979年建
双轨交，诚意售，税费少，带装修，可看房,老闵行,鹤北新村,2室1厅,69.07平米,南,高楼层(共6层),1994年建
2000竣工，新房龄，楼层好，户型正气,老闵行,景谷苑,2室1厅,55.81平米,南北,中楼层(共5层),2000年建
此房满五年，户型方正，楼层好，近地铁！,老闵行,红旗五村,2室1厅,54.75平米,南,中楼层(共6层),1988年建
看房方便，诚意出售，无个税，河景房,九亭,三盛颐景园(住宅),3室2厅,132.28平米,南北,低楼层(共6层),2003年建
乐业二村！采光好！带装修！满五年！位置佳！交通便！,月浦,乐业二村,2室1厅,54.97平米,南北,高楼层(共6层),1995年建
急急急急售+满五税费少+自住精装+采光通风好+车位另算,万祥镇,凯德新视界(一期),2室1厅,79.57平米,南北,低楼层(共12层),2015年建
客厅宽敞，视野好，近地铁近商场,盈浦,青浦万达茂(住宅),3室2厅,120.18平米,南,低楼层(共21层),板楼
大发笋盘，价格美丽，税费各付，业主诚售，看房方便,盈浦,大发融悦,3室2厅,88.8平米,南,低楼层(共18层),板楼
精装一室一厅，视野好，全明户型，业主诚意出售,五里桥,蒙自路395弄,1室1厅,39.7平米,南,高楼层(共7层),1987年建
观澜五三总价低全明户型,川沙,城南居委小区,2室1厅,54.3平米,南,高楼层(共5层),1981年建
内环边，近地铁，满五年，业主诚意出售，随时看房,甘泉宜川,宜川五村,1室1厅,32.29平米,东,高楼层(共6层),1989年建
店长力荐：吴泾总价低的电梯两房，满五税费少户型好,吴泾,虹梅新苑,2室1厅,93.1平米,南,低楼层(共15层),2011年建
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
满五年中间楼层边套户型正,南桥,贝港北区（二区）,3室1厅,88.83平米,南,中楼层(共5层),1996年建
店长力荐：吴泾总价低的电梯两房，满五税费少户型好,吴泾,虹梅新苑,2室1厅,93.1平米,南,低楼层(共15层),2011年建
精装修大三房近地铁中间楼层,夏阳,宜达新居,3室2厅,130.31平米,南北,中楼层(共11层),2006年建
满五年，飞机户型，精装修，小区位置好，出行方便,南桥,江海花园,3室2厅,140.45平米,南,低楼层(共6层),1998年建
高层景观房精装修领包入住满五免个税,九亭,绿庭尚城,2室2厅,95.66平米,南,高楼层(共27层),2008年建
满五年，双南双阳台，闹中取静，精装修可拎包入住,新华路,假日苑,2室1厅,82.75平米,南,低楼层(共8层),1997年建
杨思前滩+明珠C万科品质+买入价高税少+飞机户型诚意卖,杨思前滩,万科新里程,3室2厅,110.29平米,南,低楼层(共8层),2006年建
百万精装+1/3/12号线围绕+配套齐全+采光好+精心设计,万体馆,佳信徐汇公寓,2室2厅,106.4平米,东南南,中楼层(共12层),1998年建
满五且唯1，观澜全明户型，好楼层总价低，配套齐全！,川沙,城南居委小区,1室1厅,42.54平米,南,中楼层(共5层),1978年建
中间楼层总价低，满五年税费少，中原板块绝+好房,中原,殷行一、二村,1室0厅,35.09平米,南北,中楼层(共6层),1981年建
徐汇区低总价一房，近地铁，税费少,上海南站,汇成一村,1室0厅,27.3平米,北,低楼层(共6层),1994年建
精装修，公房，满五年，诚意出售，看房方便,康健,长兴坊,2室1厅,45.89平米,南北,高楼层(共6层),1992年建
房子南北通透格局好，位置安静。,春申,森安苑,2室1厅,73.56平米,南北,高楼层(共6层),2002年建
好楼层，总价低，五角场街道，精装修,五角场,三门路510弄,1室1厅,49.79平米,南,低楼层(共7层),1995年建
邻里苑C位，电梯高楼层采光好，全明户型,莘庄,邻里苑,2室1厅,79.59平米,南,高楼层(共17层),2009年建
内环边，岚皋路地铁站旁低楼层两房,真如,信仪新村,2室0厅,43.1平米,南北,低楼层(共6层),1985年建
品质小区带阁楼得房率高精装修拎包入住看房方便,北新泾,虹康花苑(二期),2室2厅,85.54平米,南北,高楼层(共6层),2000年建
14号线地铁口，中间楼层，东边套，全明户型,真光,真光十小区,1室1厅,45.52平米,南,中楼层(共7层),1996年建
内环内三轨交，品质装修1室1厅，户型方正，可拎包入住,新华路,中华小区,1室1厅,35.46平米,南,高楼层(共7层),1996年建
小区居中位置，老城必看房，视野采光很棒！,松江老城,环城新村,2室1厅,81.23平米,南,高楼层(共6层),1998年建
