整租·东方悦耀1室0厅南/北,浦东,杨思前滩,50.77㎡,8000
整租·金阳大厦1室2厅南,普陀,武宁,60.00㎡,7500
整租·金桥新村一街坊2室1厅南/北,浦东,金桥,50.00㎡,5200
整租·印象生活广场2室1厅北,浦东,周浦,67.71㎡,5000
整租·美兰湖颐景园2室2厅南,宝山,罗店,84.05㎡,6000
整租·金桥酒店公寓1室1厅南,浦东,碧云,65.86㎡,6600
整租·宜川四村1室0厅南,普陀,甘泉宜川,34.44㎡,4500
整租·同进理想城2室1厅南,普陀,桃浦,40.87㎡,4600
整租·文景苑3室2厅南,松江,松江新城,126.65㎡,8000
标题,区名,小区/位置,square,price
整租·天山五村(旧)2室1厅南,长宁,天山,28.95㎡,5500
整租·万科天空之城三期星之屿3室2厅南/北,青浦,徐泾,99.78㎡,9500
整租·莱顿小城2室2厅南,松江,松江大学城,92.01㎡,4800
整租·锦绣逸庭(公寓)4室2厅南,青浦,徐泾,213.72㎡,16000
整租·康虹佳园(别墅)4室2厅复式南,青浦,徐泾,384.77㎡,20000
整租·嘉涛湾6室3厅南,青浦,朱家角,513.41㎡,9000
整租·香樟苑(普陀)1室1厅南,普陀,真光,52.65㎡,4700
整租·虹田苑2室2厅南,闵行,金虹桥,106.07㎡,12500
整租·桃园新城中城苑2室1厅南,浦东,周浦,71.85㎡,4000
整租·桃源新村1室1厅南,黄浦,老西门,51.33㎡,8200
整租·南山雨果(公寓)1室1厅南,青浦,徐泾,56.06㎡,4300
整租·贝港南区（七区）2室2厅南,奉贤,南桥,79.50㎡,2100
整租·海上国际花园(二期)1室2厅南,浦东,北蔡,55.20㎡,6500
整租·书香名第3室1厅南,普陀,长风,83.70㎡,8600
整租·昱星家园2室1厅南,浦东,航头,67.90㎡,3900
整租·英伦风尚2室2厅南,松江,九亭,89.14㎡,6000
整租·通用昱慧苑3室1厅南,青浦,徐泾,101.39㎡,4000
整租·运河新村(南桥)2室1厅南,奉贤,南桥,53.94㎡,2000
整租·富力桃园(公寓)3室1厅南,青浦,盈浦,89.00㎡,4300
整租·橡胶小区1室1厅南,徐汇,徐家汇,48.52㎡,5900
整租·延吉东路82弄2室0厅南,杨浦,黄兴公园,48.61㎡,5300
整租·中福花苑1室1厅复式南,黄浦,蓬莱公园,42.46㎡,7800
整租·绿洲康城亲水湾(东区)2室1厅南,浦东,御桥,91.25㎡,6900
整租·粤秀名邸2室1厅南,静安,大宁,65.73㎡,7000
整租·鞍山路310弄2室1厅南,杨浦,鞍山,68.18㎡,6800
整租·紫薇茗庭2室1厅南,松江,泗泾,70.00㎡,3000
整租·本溪路149弄1室1厅南,杨浦,鞍山,31.35㎡,4500
整租·上海蟠龙天地2室2厅南,青浦,徐泾,99.37㎡,11000
整租·上海蟠龙天地3室2厅南,青浦,徐泾,99.85㎡,11000
整租·东方花园三期3室2厅南,闵行,七宝,134.00㎡,14000
标题,区名,小区/位置,square,price
整租·绿川新苑2室1厅南,浦东,北蔡,62.53㎡,5100
整租·祁连二村2室2厅南/北,宝山,上大,77.50㎡,4500
整租·共康三村2室0厅南,静安,彭浦,44.14㎡,4700
整租·洛川东路400弄2室0厅南,静安,闸北公园,43.80㎡,6200
整租·新紫茂国际2室1厅西,浦东,金桥,52.00㎡,5800
整租·凯旋花苑2室2厅南,徐汇,徐家汇,105.02㎡,13800
整租·纺大小区2室1厅南,长宁,新华路,90.00㎡,11000
整租·江桥佳苑3室1厅南/北,嘉定,江桥,85.60㎡,6500
整租·西镇小区(长宁)2室1厅南/北,长宁,新华路,49.58㎡,9000
整租·艾东小区2室1厅南,浦东,北蔡,50.00㎡,5400
整租·乐业五村2室1厅南,宝山,月浦,56.00㎡,3200
整租·依水园二期3室1厅南/北,浦东,三林,85.00㎡,6700
整租·保利熙悦名邸3室2厅南/北,宝山,上大,98.00㎡,7000
整租·闻喜小区2室0厅南,静安,彭浦,41.23㎡,4800
整租·新城金郡2室2厅南,嘉定,嘉定新城,91.42㎡,4600
整租·仁恒运杰河滨花园2室2厅南/北,青浦,夏阳,120.80㎡,4500
整租·龙盛佳苑1室1厅南,静安,阳城,47.56㎡,5900
整租·贝港南区（第二居民区）3室1厅南,奉贤,南桥,91.87㎡,2500
整租·远景佳苑三期3室2厅南/北,宝山,大华,103.25㎡,8300
整租·瑞金尊邸1室2厅南,徐汇,斜土路,61.81㎡,9500
整租·新江湾城雍景苑2室2厅南,杨浦,新江湾城,105.31㎡,9500
整租·翔和雅苑3室2厅东,嘉定,南翔,85.00㎡,6000
整租·古桐公寓2室2厅南,浦东,张江,75.22㎡,7000
整租·沪中新苑2室1厅南,静安,曹家渡,90.50㎡,13000
整租·通河六村1室1厅南,宝山,通河,37.12㎡,3600
整租·南陆大厦2室1厅南,黄浦,蓬莱公园,81.44㎡,12000
整租·大桥小区2室0厅南,长宁,中山公园,45.53㎡,6200
整租·水都南岸(二期)1室1厅北,青浦,朱家角,40.00㎡,2100
整租·万达广场(松江)1室1厅北,松江,松江大学城,41.91㎡,2900
整租·东方金门花园2室2厅南,长宁,新华路,96.55㎡,18000
标题,区名,小区/位置,square,price
整租·科苑新村2室1厅南/北,徐汇,康健,52.93㎡,6300
整租·古美八村1室1厅南,闵行,古美,45.17㎡,5000
整租·博一小区2室1厅南,浦东,金桥,61.73㎡,6000
整租·虹桥豪苑3室2厅西南/东北,长宁,虹桥,178.92㎡,30000
整租·淞南七村2室1厅南,宝山,淞南,65.10㎡,5300
整租·茂盛花苑2室1厅南,闵行,七宝,56.72㎡,4500
整租·新家坡园景苑3室2厅南,黄浦,五里桥,125.80㎡,16500
整租·延吉东路82弄1室1厅南,杨浦,黄兴公园,25.04㎡,4300
整租·永德宝邸（北区）3室2厅南,闵行,吴泾,119.00㎡,7500
整租·新理想花园2室1厅南,松江,松江老城,64.69㎡,3300
整租·通用昱慧苑3室1厅南,青浦,徐泾,83.00㎡,5500
整租·慧芝湖花园2室2厅南/北,静安,大宁,113.33㎡,12000
整租·印象春城3室2厅南,浦东,周浦,136.17㎡,7500
整租·延吉东路125弄1室1厅南,杨浦,控江路,31.18㎡,4700
整租·龙威名邸2室2厅南,浦东,洋泾,96.86㎡,9500
整租·梅园三街坊1室1厅南,浦东,梅园,34.09㎡,5000
整租·弘德福苑2室2厅南,浦东,北蔡,88.00㎡,9000
整租·定西路1235弄1室1厅南,长宁,中山公园,47.50㎡,6800
整租·新青浦花苑(一区)3室2厅南,青浦,夏阳,105.78㎡,4000
整租·东明新村2室1厅南,浦东,陆家嘴,45.81㎡,6200
整租·甘泉路5弄1室1厅南,普陀,甘泉宜川,36.39㎡,4100
整租·中山北路2626弄1室1厅南,普陀,武宁,32.96㎡,5500
整租·曹杨四村(兰花园)1室1厅南,普陀,曹杨,40.87㎡,5600
整租·绿地观邸2室1厅南/北,奉贤,南桥,100.50㎡,3500
整租·保利十二橡树庄园5室2厅南/北,松江,泗泾,192.51㎡,9600
整租·上海知音苑5室2厅南/北,普陀,长寿路,177.12㎡,26000
整租·怡佳苑2室1厅南,杨浦,黄兴公园,66.11㎡,6500
整租·保利西子湾2室1厅南,松江,松江大学城,89.82㎡,5600
整租·浦东星河湾4室2厅南/北,浦东,北蔡,242.93㎡,56000
整租·玉阳苑2室1厅南,松江,松江老城,61.00㎡,3400
标题,区名,小区/位置,square,price
整租·正旺苑3室2厅南,浦东,金桥,101.62㎡,8000
整租·控江五村1室1厅南,杨浦,黄兴公园,37.88㎡,4700
整租·中海臻如府3室2厅南,普陀,真如,99.41㎡,15500
整租·平江大楼2室1厅南/北,徐汇,斜土路,63.68㎡,7800
整租·绿城上海御园3室2厅南,浦东,高行,131.47㎡,17000
整租·上海家园3室2厅南,普陀,真光,117.56㎡,9800
整租·大华二村2室1厅南,宝山,大华,68.12㎡,6300
整租·仓城五村3室1厅南/北,松江,松江老城,80.33㎡,3000
整租·新华小区1室1厅南/北,闵行,老闵行,42.10㎡,2600
整租·福都广场锋尚992室1厅南,松江,松江新城,43.88㎡,3100
整租·莲康苑2室1厅南,浦东,北蔡,80.00㎡,7200
整租·凯旋花苑2室2厅南,徐汇,徐家汇,106.11㎡,15500
整租·富源小区2室1厅南,普陀,长寿路,74.23㎡,8500
整租·九星家园2室1厅南,闵行,七宝,88.00㎡,9200
整租·虹韵家园3室2厅南,虹口,凉城,157.92㎡,14500
整租·海州路71弄2室1厅南,杨浦,周家嘴路,41.06㎡,5000
整租·维罗纳贵都1室1厅南,松江,松江老城,32.01㎡,2800
整租·洛川中路1100弄2室1厅南/北,静安,大宁,52.55㎡,5800
整租·杜家宅小区2室0厅南/北,长宁,仙霞,53.12㎡,6000
整租·金峰大厦3室2厅南,静安,不夜城,119.33㎡,15000
整租·西民旺苑2室1厅南,奉贤,南桥,114.00㎡,2000
整租·高行绿洲(一期)2室1厅南,浦东,高行,80.33㎡,5300
整租·广中路456号1室1厅南,虹口,凉城,36.15㎡,4000
整租·练祁佳城阳光嘉苑2室2厅南,嘉定,菊园新区,77.87㎡,2100
整租·海滨四村2室1厅南,宝山,淞宝,47.50㎡,3500
整租·松南城芙蓉苑1室1厅南/西南,松江,车墩,67.43㎡,1300
整租·松南城芙蓉苑1室1厅东南/南,松江,车墩,53.86㎡,1300
整租·高境一村2室1厅南/北,宝山,高境,73.24㎡,5800
整租·莘城苑2室1厅南,闵行,莘庄,81.68㎡,5600
整租·富泉公寓3室2厅南/北,静安,不夜城,118.00㎡,14000
标题,区名,小区/位置,square,price
整租·黎明花园1室1厅南,闵行,七宝,52.64㎡,4200
整租·朱行三村1室1厅南,闵行,梅陇,47.91㎡,4000
整租·上河湾4室2厅南/北,普陀,长征,220.00㎡,28000
整租·万科公园大道3室1厅南,闵行,老闵行,95.00㎡,6000
整租·盛大天地青春里2.02室1厅南,浦东,张江,50.00㎡,6200
整租·茶陵路65弄2室0厅南,徐汇,斜土路,48.11㎡,7800
整租·双辽支路70弄1室1厅南,杨浦,鞍山,30.62㎡,5000
整租·陕西北路119弄1室1厅南,静安,南京西路,41.00㎡,7200
整租·龙湖天璞雅筑3室2厅南/北,嘉定,江桥,88.99㎡,6500
整租·贝港花苑3室2厅南,奉贤,南桥,141.70㎡,4200
整租·三迪曼哈顿1室2厅南,松江,松江大学城,55.00㎡,3600
整租·中铁青秀城东区3室2厅南,宝山,顾村,126.00㎡,6800
整租·福兴村2室1厅南/北,普陀,武宁,51.48㎡,8000
整租·小富人家2室2厅南,闵行,莘庄,80.52㎡,5800
整租·新天地荻泾花园2室1厅南,宝山,顾村,83.49㎡,4500
整租·济阳三村1室1厅南,浦东,世博,45.18㎡,4500
整租·民东公寓3室2厅南,嘉定,南翔,114.72㎡,7000
整租·宁康小区1室1厅南,长宁,中山公园,33.02㎡,5800
整租·乐山四五村2室1厅南,徐汇,徐家汇,48.48㎡,7200
整租·金鹤新城城杰苑3室1厅南/北,嘉定,江桥,96.67㎡,6200
整租·水霞小区2室1厅西南,长宁,仙霞,69.49㎡,7500
整租·惠康苑2室1厅南,浦东,惠南,79.00㎡,2400
整租·凉城四村2室0厅南,虹口,凉城,51.76㎡,5600
整租·光启路131号1室0厅南,黄浦,豫园,13.80㎡,5000
整租·绿川新苑2室1厅南,浦东,北蔡,62.53㎡,5100
整租·祁连二村2室2厅南/北,宝山,上大,77.50㎡,4500
整租·共康三村2室0厅南,静安,彭浦,44.14㎡,4700
整租·洛川东路400弄2室0厅南,静安,闸北公园,43.80㎡,6200
整租·新紫茂国际2室1厅西,浦东,金桥,52.00㎡,5800
整租·凯旋花苑2室2厅南,徐汇,徐家汇,105.02㎡,13800
标题,区名,小区/位置,square,price
整租·浦江小丽都1室1厅南,闵行,闵浦,54.00㎡,2500
整租·菁英尚都1室1厅南,嘉定,南翔,37.04㎡,4000
整租·水都南岸(二期)3室2厅南,青浦,朱家角,166.15㎡,6000
整租·浦发罗兰翡丽3室2厅南/北,浦东,唐镇,97.92㎡,10500
整租·人乐小区2室1厅南,松江,松江老城,51.98㎡,3000
整租·瑞嘉苑2室2厅南,虹口,临平路,115.00㎡,17000
整租·公元20403室2厅南,浦东,祝桥,93.96㎡,4500
整租·紫薇茗庭1室1厅南,松江,泗泾,52.63㎡,3000
整租·淞南大八村1室1厅南/北,宝山,淞南,45.92㎡,4200
整租·谈家桥路80弄2室1厅南/北,静安,大宁,47.00㎡,6300
整租·达安圣芭芭花园4室3厅复式南,松江,莘闵别墅,233.01㎡,19000
整租·城东新村（二区）2室1厅南,青浦,夏阳,65.97㎡,2500
整租·春港丽园(公寓)2室1厅南,浦东,张江,55.69㎡,5999
整租·碧云东壹栋1室1厅南,浦东,金桥,67.00㎡,6500
整租·茉莉雅苑2室1厅南,松江,泗泾,72.00㎡,3600
整租·富特四村3室1厅南/北,浦东,外高桥,79.43㎡,5200
整租·招商虹桥公馆3室2厅南,青浦,徐泾,92.28㎡,8000
整租·新泾六村3室1厅南,长宁,北新泾,69.58㎡,8000
整租·漕溪大楼2室2厅南,徐汇,徐家汇,90.77㎡,11000
整租·田林八村1室1厅南,徐汇,田林,41.00㎡,5900
整租·石门二路170弄1室0厅南,静安,南京西路,16.00㎡,4500
整租·金光小区1室1厅南,浦东,三林,43.97㎡,5000
整租·华发小区1室1厅南,徐汇,华泾,44.16㎡,4800
整租·古美西路420弄2室1厅南,闵行,古美,79.18㎡,6800
整租·控江路680弄2室0厅南,杨浦,控江路,47.08㎡,5600
整租·华亭新苑2室2厅东南/南,松江,松江新城,110.03㎡,4800
整租·品尊国际2室2厅南,普陀,真如,101.84㎡,14300
整租·海东公寓3室2厅南/北,浦东,北蔡,102.20㎡,8000
整租·上置美兰优湖1室1厅南/北,宝山,罗店,51.95㎡,3800
整租·同心路971号2室1厅南/北,虹口,凉城,53.95㎡,6600
标题,区名,小区/位置,square,price
整租·新凯二期2室2厅南,松江,泗泾,89.00㎡,3400
整租·美罗家园美安苑2室2厅南,宝山,罗店,92.36㎡,4500
整租·建宁大厦1室2厅南,长宁,中山公园,76.31㎡,11000
整租·地产尚海郦景2室1厅南,浦东,梅园,105.02㎡,17000
整租·丽都城假日景苑2室1厅南,闵行,老闵行,85.52㎡,4800
整租·日晖六村1室0厅南,徐汇,斜土路,33.36㎡,5300
整租·裕德路66弄1室1厅南,徐汇,徐家汇,40.47㎡,5200
整租·金龙花苑牡丹园1室1厅南,徐汇,龙华,42.77㎡,5500
整租·中福花苑1室1厅东,黄浦,蓬莱公园,42.46㎡,8500
整租·南丹小区1室1厅东,徐汇,徐家汇,31.28㎡,5300
整租·乐业二村3室1厅南/北,宝山,月浦,69.16㎡,3800
整租·黄山始信苑2室1厅南,浦东,金杨,67.53㎡,6000
整租·远中风华园(公寓)3室2厅南,静安,南京西路,158.50㎡,35000
整租·乐都新界2室1厅南,松江,松江老城,63.48㎡,2800
整租·齐四小区2室1厅南,浦东,世博,58.85㎡,5500
整租·海尚墅林苑2室1厅南,奉贤,海湾,87.61㎡,2400
整租·江南苑2室2厅南,闵行,莘庄,84.52㎡,8000
整租·粤秀苑1室1厅南,静安,大宁,41.11㎡,4100
整租·御上海青橙1室1厅南,松江,松江大学城,49.97㎡,3700
整租·汇秀景苑一街坊2室2厅南/北,闵行,闵浦,79.47㎡,2800
整租·诸新三村1室2厅南,闵行,华漕,64.44㎡,4800
整租·安顺路231弄1室1厅南,长宁,新华路,36.24㎡,4800
整租·海悦华庭1室1厅南,浦东,杨思前滩,45.96㎡,9600
整租·静安新城十一区2室1厅南,闵行,静安新城,61.25㎡,6600
整租·金桥新村四街坊2室1厅南,浦东,金桥,57.37㎡,5600
整租·东新苑3室2厅南,普陀,武宁,119.21㎡,13500
整租·爱文坊1室1厅南,静安,南京西路,30.58㎡,7600
整租·通用昱慧苑3室1厅南/北,青浦,徐泾,101.00㎡,6500
整租·浦发御园1室1厅南/北,浦东,三林,67.32㎡,7300
整租·市民村1室1厅南,徐汇,徐家汇,39.71㎡,5200
标题,区名,小区/位置,square,price
整租·万科城市花园4室2厅南,闵行,七宝,143.71㎡,13000
整租·大成名庭4室2厅南,嘉定,菊园新区,137.71㎡,6000
整租·上海蟠龙天地3室2厅南,青浦,徐泾,98.19㎡,12000
整租·金丰新村1室1厅南,嘉定,丰庄,50.00㎡,5000
整租·蔷薇新村1室1厅南,闵行,春申,34.32㎡,3300
整租·中新公寓3室1厅南/北,浦东,洋泾,146.00㎡,14000
整租·荣乐小区2室1厅南,松江,松江老城,59.55㎡,3000
整租·玉兰花苑2室1厅南/北,徐汇,徐家汇,68.74㎡,10000
整租·巴黎之春2室2厅南,普陀,万里,96.70㎡,8500
整租·沧州大楼2室0厅南/北,静安,南京西路,53.59㎡,12000
整租·华腾佳苑2室2厅南,青浦,华新,95.00㎡,4500
整租·高荣小区2室0厅南,静安,曹家渡,57.87㎡,9300
整租·文苑小区(虹口)2室1厅南,虹口,凉城,73.30㎡,6900
整租·绿中海雅庭(公寓)2室2厅南,青浦,赵巷,88.98㎡,4800
整租·新江湾城雍景苑2室2厅东/南,杨浦,新江湾城,102.40㎡,9500
整租·番南小区2室1厅南,徐汇,徐家汇,49.07㎡,6200
整租·齐河花苑2室1厅南,浦东,世博,62.93㎡,6200
整租·古泓苑2室2厅南,松江,松江老城,88.53㎡,3500
整租·奉炮公路432弄1室0厅南,奉贤,海湾,26.63㎡,1200
整租·金桥酒店公寓1室1厅南,浦东,碧云,58.45㎡,6500
整租·中房公寓2室2厅南,嘉定,江桥,70.76㎡,5500
整租·凌虹苑1室1厅南,浦东,三林,62.00㎡,4900
整租·曹杨九村2室1厅南,普陀,曹杨,47.80㎡,6000
整租·远中风华园(公寓)1室1厅南,静安,南京西路,66.02㎡,16000
整租·金岛苑3室2厅南,浦东,金桥,104.00㎡,8500
整租·佳伟景苑2室1厅南,浦东,曹路,75.00㎡,4000
整租·绿地香颂(奉贤)(公寓)2室1厅南,奉贤,海湾,62.16㎡,1800
整租·新时空国际商务广场1室0厅西,长宁,中山公园,40.62㎡,5800
整租·德乐苑3室2厅南,浦东,金杨,120.60㎡,10000
整租·华发小区3室1厅南,徐汇,华泾,88.84㎡,7800
标题,区名,小区/位置,square,price
整租·鹭岛华庭2室1厅南,崇明,长兴岛,79.00㎡,1600
整租·张家浜小区1室1厅南,杨浦,周家嘴路,31.10㎡,4350
整租·古北新城3室2厅南/北,闵行,金虹桥,123.89㎡,13500
整租·幸福村小区1室1厅南,杨浦,周家嘴路,37.64㎡,4700
整租·曹杨三村(兰岭园)2室0厅南,普陀,曹杨,46.80㎡,5800
整租·上大聚丰园2室2厅南,宝山,上大,92.69㎡,6500
整租·虹庐湾3室2厅南,闵行,华漕,99.00㎡,9000
整租·绿地海珀风华(别墅)4室2厅南,青浦,赵巷,265.09㎡,25000
整租·万科城市花园4室2厅南,闵行,七宝,143.71㎡,13000
整租·大成名庭4室2厅南,嘉定,菊园新区,137.71㎡,6000
整租·上海蟠龙天地3室2厅南,青浦,徐泾,98.19㎡,12000
整租·金丰新村1室1厅南,嘉定,丰庄,50.00㎡,5000
整租·蔷薇新村1室1厅南,闵行,春申,34.32㎡,3300
整租·中新公寓3室1厅南/北,浦东,洋泾,146.00㎡,14000
整租·荣乐小区2室1厅南,松江,松江老城,59.55㎡,3000
整租·玉兰花苑2室1厅南/北,徐汇,徐家汇,68.74㎡,10000
整租·巴黎之春2室2厅南,普陀,万里,96.70㎡,8500
整租·沧州大楼2室0厅南/北,静安,南京西路,53.59㎡,12000
整租·华腾佳苑2室2厅南,青浦,华新,95.00㎡,4500
整租·高荣小区2室0厅南,静安,曹家渡,57.87㎡,9300
整租·文苑小区(虹口)2室1厅南,虹口,凉城,73.30㎡,6900
整租·绿中海雅庭(公寓)2室2厅南,青浦,赵巷,88.98㎡,4800
整租·新江湾城雍景苑2室2厅东/南,杨浦,新江湾城,102.40㎡,9500
整租·番南小区2室1厅南,徐汇,徐家汇,49.07㎡,6200
整租·齐河花苑2室1厅南,浦东,世博,62.93㎡,6200
整租·古泓苑2室2厅南,松江,松江老城,88.53㎡,3500
整租·奉炮公路432弄1室0厅南,奉贤,海湾,26.63㎡,1200
整租·金桥酒店公寓1室1厅南,浦东,碧云,58.45㎡,6500
整租·中房公寓2室2厅南,嘉定,江桥,70.76㎡,5500
整租·凌虹苑1室1厅南,浦东,三林,62.00㎡,4900
标题,区名,小区/位置,square,price
整租·星云小区3室2厅南,浦东,碧云,78.88㎡,10980
整租·中福花苑1室1厅东南,黄浦,蓬莱公园,57.38㎡,7800
整租·新大洲华庭苑2室1厅南/北,青浦,华新,78.28㎡,4000
整租·打虎山路84弄2室1厅南/北,杨浦,鞍山,42.92㎡,6200
整租·万隆花苑2室2厅南,奉贤,南桥,101.53㎡,2800
整租·海派青城2室1厅南,松江,新桥,43.52㎡,2900
整租·粤秀苑2室1厅南/北,静安,大宁,65.75㎡,6500
整租·祁连欣苑3室1厅南,宝山,上大,89.54㎡,6800
整租·金杨新村十一街坊2室1厅南,浦东,金杨,66.00㎡,6300
整租·金家巷小区2室1厅南,静安,曹家渡,55.19㎡,9000
整租·四和花园2室1厅南,静安,曹家渡,70.34㎡,13000
整租·共富四村3室2厅南,宝山,共富,123.71㎡,8000
整租·和泰花园3室2厅南/北,静安,不夜城,110.10㎡,14500
整租·华泾绿苑1室1厅南,徐汇,华泾,62.00㎡,4800
整租·法华苑2室2厅西南,长宁,新华路,105.62㎡,17500
整租·金桥爱建园3室2厅南/北,浦东,碧云,124.84㎡,15000
整租·锦屏路10弄1室1厅南,长宁,中山公园,36.51㎡,5500
整租·梅香苑2室1厅南,闵行,梅陇,84.79㎡,7300
整租·通河一村2室1厅南,宝山,张庙,56.90㎡,5600
整租·济阳三村1室0厅南,浦东,世博,30.53㎡,4500
整租·新湖明珠城（三期）1室2厅南,普陀,武宁,89.34㎡,12000
整租·旭辉依云湾(别墅)4室2厅南,宝山,顾村,247.89㎡,8000
整租·思浦小区1室1厅南,浦东,杨思前滩,36.72㎡,5300
整租·青浦万达茂(公寓)1室1厅东/西,青浦,盈浦,61.69㎡,2300
整租·新凯二期2室2厅南,松江,泗泾,89.00㎡,3400
整租·美罗家园美安苑2室2厅南,宝山,罗店,92.36㎡,4500
整租·建宁大厦1室2厅南,长宁,中山公园,76.31㎡,11000
整租·地产尚海郦景2室1厅南,浦东,梅园,105.02㎡,17000
整租·丽都城假日景苑2室1厅南,闵行,老闵行,85.52㎡,4800
整租·日晖六村1室0厅南,徐汇,斜土路,33.36㎡,5300
标题,区名,小区/位置,square,price
整租·裕德路66弄1室1厅南,徐汇,徐家汇,40.47㎡,5200
整租·金龙花苑牡丹园1室1厅南,徐汇,龙华,42.77㎡,5500
整租·中福花苑1室1厅东,黄浦,蓬莱公园,42.46㎡,8500
整租·南丹小区1室1厅东,徐汇,徐家汇,31.28㎡,5300
整租·乐业二村3室1厅南/北,宝山,月浦,69.16㎡,3800
整租·黄山始信苑2室1厅南,浦东,金杨,67.53㎡,6000
整租·远中风华园(公寓)3室2厅南,静安,南京西路,158.50㎡,35000
整租·乐都新界2室1厅南,松江,松江老城,63.48㎡,2800
整租·齐四小区2室1厅南,浦东,世博,58.85㎡,5500
整租·海尚墅林苑2室1厅南,奉贤,海湾,87.61㎡,2400
整租·江南苑2室2厅南,闵行,莘庄,84.52㎡,8000
整租·粤秀苑1室1厅南,静安,大宁,41.11㎡,4100
整租·御上海青橙1室1厅南,松江,松江大学城,49.97㎡,3700
整租·汇秀景苑一街坊2室2厅南/北,闵行,闵浦,79.47㎡,2800
整租·诸新三村1室2厅南,闵行,华漕,64.44㎡,4800
整租·安顺路231弄1室1厅南,长宁,新华路,36.24㎡,4800
整租·海悦华庭1室1厅南,浦东,杨思前滩,45.96㎡,9600
整租·静安新城十一区2室1厅南,闵行,静安新城,61.25㎡,6600
整租·金桥新村四街坊2室1厅南,浦东,金桥,57.37㎡,5600
整租·东新苑3室2厅南,普陀,武宁,119.21㎡,13500
整租·爱文坊1室1厅南,静安,南京西路,30.58㎡,7600
整租·通用昱慧苑3室1厅南/北,青浦,徐泾,101.00㎡,6500
整租·浦发御园1室1厅南/北,浦东,三林,67.32㎡,7300
整租·市民村1室1厅南,徐汇,徐家汇,39.71㎡,5200
整租·万科城市花园1室1厅南,闵行,七宝,41.52㎡,5000
整租·申达新村2室1厅南,浦东,惠南,63.53㎡,2800
整租·万邦都市花园3室2厅南,浦东,北蔡,134.60㎡,15800
整租·中海翡翠湖岸4室2厅南,青浦,赵巷,394.10㎡,22000
整租·仁恒河滨城(三期)3室2厅南,浦东,联洋,151.00㎡,20000
整租·城宁花苑3室2厅南/北,长宁,中山公园,136.00㎡,20000
标题,区名,小区/位置,square,price
整租·朱家门小区2室1厅南,浦东,金桥,63.00㎡,5300
整租·安亭新镇德绍豪斯4室2厅南,嘉定,安亭,278.72㎡,13000
整租·海尚墅林苑2室1厅南,奉贤,海湾,86.56㎡,2800
整租·香逸湾3室1厅南/北,宝山,杨行,89.13㎡,6600
整租·青盈苑3室2厅南,青浦,夏阳,113.61㎡,4500
整租·松花一村1室0厅南,杨浦,黄兴公园,27.04㎡,4700
整租·建中路126弄2室2厅南,浦东,张江,74.85㎡,6500
整租·东建新村1室1厅南,浦东,潍坊,40.02㎡,5500
整租·华光公寓2室1厅南,闵行,金虹桥,66.64㎡,6500
整租·圣约翰名邸2室2厅南,长宁,中山公园,113.04㎡,15000
整租·解放新村2室1厅南,奉贤,南桥,46.19㎡,1800
整租·世茂滨江花园1室2厅南,浦东,陆家嘴,88.44㎡,18000
整租·玉兰香苑(四期)2室2厅南,浦东,张江,98.00㎡,7500
整租·贝港南区（第二居民区）2室1厅南,奉贤,南桥,54.69㎡,1900
整租·安阳小区1室1厅南,长宁,中山公园,39.62㎡,7900
整租·杉林新月环林东路879弄1室1厅跃层南,浦东,三林,50.88㎡,5000
整租·海伦堡爱ME城市2室1厅南,嘉定,南翔,53.15㎡,3600
整租·俞二小区1室0厅南,徐汇,龙华,36.46㎡,4600
整租·爱庐世纪新苑2室2厅南,闵行,颛桥,82.69㎡,6000
整租·万达城市公寓2室2厅南,嘉定,江桥,117.68㎡,7500
整租·锦绣花木公寓2室2厅南,浦东,杨东,99.64㎡,10500
整租·延长小区(闸北)1室0厅南,静安,大宁,32.07㎡,4500
整租·南洋博仕欣居2室2厅南,闵行,老闵行,94.22㎡,6000
整租·民园小区(西片)1室1厅南,嘉定,嘉定老城,40.84㎡,2600
整租·金丰小区北区（121弄）2室1厅南,闵行,华漕,62.70㎡,5700
整租·梅园新村(浦东)2室0厅南,浦东,梅园,47.83㎡,6500
整租·浦江东旭公寓(669弄1-109号)2室1厅南,浦东,高行,78.68㎡,6500
整租·由由六村2室1厅南,浦东,北蔡,67.34㎡,7000
整租·九亭明珠苑(公寓)3室2厅南,松江,九亭,129.54㎡,7800
整租·虹桥向日葵公寓2室2厅东南/南,长宁,中山公园,124.81㎡,14500
标题,区名,小区/位置,square,price
整租·三湘海尚城(公寓)3室2厅南,宝山,淞南,116.76㎡,8800
整租·连城新苑2室2厅南,浦东,高行,96.00㎡,7300
整租·谨斜小区2室0厅南,徐汇,徐家汇,47.81㎡,7000
整租·延吉一村1室0厅南,杨浦,控江路,32.83㎡,3900
整租·菁英尚都2室1厅南,嘉定,南翔,45.00㎡,4200
整租·海派青城1室0厅西,松江,新桥,42.70㎡,2200
整租·公元20403室2厅南,浦东,祝桥,94.10㎡,4500
整租·禹洲商业广场2室1厅西北,浦东,惠南,97.12㎡,4200
整租·银春小区2室1厅南,闵行,颛桥,78.53㎡,4500
整租·浦发绿城西泰林路901弄2室2厅南,浦东,三林,80.00㎡,6500
整租·美罗家园美平苑2室2厅南,宝山,罗店,92.40㎡,2900
整租·东昌新村2室1厅南,浦东,陆家嘴,45.56㎡,9800
整租·鹏欣家园2室1厅南,浦东,南码头,81.18㎡,8300
